traffic_date,traffic_time,ROUTE_ID,speed_kmh,valid,rain_obs_time,rain_est_mm_1h,rain_stations_used,rain_weight_used,baseline_type,baseline_time_bin,baseline_median_kmh,baseline_p25_kmh,baseline_p75_kmh,baseline_days,baseline_label,speed_diff_kmh,speed_diff_pct
2026-09-19,21:37:00,164022,38.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,44.8,44.6,45.0,2,Provisional,-6.2,-13.8
2026-09-19,21:37:00,164023,18.4,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,21.15,20.73,21.57,2,Provisional,-2.75,-13.0
2026-09-19,21:37:00,164026,17.1,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,22.8,22.65,22.95,2,Provisional,-5.7,-25.0
2026-09-19,21:37:00,260133,42.5,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,39.95,39.83,40.08,2,Provisional,2.55,6.4
2026-09-19,21:37:00,260135,57.2,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,57.25,57.17,57.33,2,Provisional,-0.05,-0.1
2026-09-19,21:37:00,271944,62.3,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,62.9,62.9,62.9,2,Provisional,-0.6,-1.0
2026-09-19,21:37:00,271963,58.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000009,dow,43,59.2,59.2,59.2,2,Provisional,-0.4,-0.7
2026-09-19,21:37:00,274323,36.9,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,46.65,46.62,46.68,2,Provisional,-9.75,-20.9
2026-09-19,21:37:00,274343,36.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,44.55,44.23,44.88,2,Provisional,-7.75,-17.4
2026-09-19,21:37:00,274483,36.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,44.55,44.23,44.88,2,Provisional,-7.75,-17.4
2026-09-19,21:37:00,274484,36.9,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,46.65,46.62,46.68,2,Provisional,-9.75,-20.9
2026-09-19,21:37:00,1063,58.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000009,dow,43,56.4,56.15,56.65,2,Provisional,2.4,4.3
2026-09-19,21:37:00,1218,60.6,Y,2026-09-19T21:15:00+08:00,0.0,3,0.999999999999999,dow,43,57.1,57.1,57.1,2,Provisional,3.5,6.1
2026-09-19,21:37:00,1301,60.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,57.1,57.1,57.1,2,Provisional,3.5,6.1
2026-09-19,21:37:00,1382,60.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.000000000000001,dow,43,57.1,57.1,57.1,2,Provisional,3.5,6.1
2026-09-19,21:37:00,164681,40.7,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,54.15,53.93,54.38,2,Provisional,-13.45,-24.8
2026-09-19,21:37:00,164690,40.7,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,54.15,53.93,54.38,2,Provisional,-13.45,-24.8
2026-09-19,21:37:00,1824,55.4,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999989,dow,43,55.1,54.5,55.7,2,Provisional,0.3,0.5
2026-09-19,21:37:00,2062,55.4,Y,2026-09-19T21:15:00+08:00,0.0,3,0.999999999999999,dow,43,55.1,54.5,55.7,2,Provisional,0.3,0.5
2026-09-19,21:37:00,2193,40.7,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000009,dow,43,54.15,53.93,54.38,2,Provisional,-13.45,-24.8
2026-09-19,21:37:00,2510,40.7,Y,2026-09-19T21:15:00+08:00,0.0,3,0.999999999999999,dow,43,54.15,53.93,54.38,2,Provisional,-13.45,-24.8
2026-09-19,21:37:00,261761,40.7,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,54.15,53.93,54.38,2,Provisional,-13.45,-24.8
2026-09-19,21:37:00,2875,40.7,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,54.15,53.93,54.38,2,Provisional,-13.45,-24.8
2026-09-19,21:37:00,3205,55.4,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,55.1,54.5,55.7,2,Provisional,0.3,0.5
2026-09-19,21:37:00,3235,40.7,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,54.15,53.93,54.38,2,Provisional,-13.45,-24.8
2026-09-19,21:37:00,3268,40.7,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,54.15,53.93,54.38,2,Provisional,-13.45,-24.8
2026-09-19,21:37:00,3916,40.7,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,54.15,53.93,54.38,2,Provisional,-13.45,-24.8
2026-09-19,21:37:00,4164,59.2,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000009,dow,43,56.6,56.3,56.9,2,Provisional,2.6,4.6
2026-09-19,21:37:00,4280,60.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.000000000000001,dow,43,57.1,57.1,57.1,2,Provisional,3.5,6.1
2026-09-19,21:37:00,612,60.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000009,dow,43,57.1,57.1,57.1,2,Provisional,3.5,6.1
2026-09-19,21:37:00,712,40.7,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,54.15,53.93,54.38,2,Provisional,-13.45,-24.8
2026-09-19,21:37:00,766,60.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,57.1,57.1,57.1,2,Provisional,3.5,6.1
2026-09-19,21:37:00,140,21.2,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999999,dow,43,22.0,20.45,23.55,2,Provisional,-0.8,-3.6
2026-09-19,21:37:00,196,21.2,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,22.0,20.45,23.55,2,Provisional,-0.8,-3.6
2026-09-19,21:37:00,303,21.2,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999991,dow,43,22.0,20.45,23.55,2,Provisional,-0.8,-3.6
2026-09-19,21:37:00,518,41.4,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,39.0,38.6,39.4,2,Provisional,2.4,6.2
2026-09-19,21:37:00,5523,21.2,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999991,dow,43,22.0,20.45,23.55,2,Provisional,-0.8,-3.6
2026-09-19,21:37:00,171,40.1,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,41.1,40.85,41.35,2,Provisional,-1.0,-2.4
2026-09-19,21:37:00,275784,41.4,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,41.8,41.5,42.1,2,Provisional,-0.4,-1.0
2026-09-19,21:37:00,275785,32.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,39.9,39.85,39.95,2,Provisional,-7.3,-18.3
2026-09-19,21:37:00,275790,32.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,39.9,39.85,39.95,2,Provisional,-7.3,-18.3
2026-09-19,21:37:00,276050,32.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,39.9,39.85,39.95,2,Provisional,-7.3,-18.3
2026-09-19,21:37:00,276051,41.4,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,41.8,41.5,42.1,2,Provisional,-0.4,-1.0
2026-09-19,21:37:00,276054,41.4,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,41.8,41.5,42.1,2,Provisional,-0.4,-1.0
2026-09-19,21:37:00,4336,32.6,Y,2026-09-19T21:15:00+08:00,0.0,3,0.999999999999999,dow,43,39.9,39.85,39.95,2,Provisional,-7.3,-18.3
2026-09-19,21:37:00,4337,41.2,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,44.4,44.0,44.8,2,Provisional,-3.2,-7.2
2026-09-19,21:37:00,4712,32.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,39.9,39.85,39.95,2,Provisional,-7.3,-18.3
2026-09-19,21:37:00,5650,32.6,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999989,dow,43,39.9,39.85,39.95,2,Provisional,-7.3,-18.3
2026-09-19,21:37:00,58752,44.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,34.1,33.35,34.85,2,Provisional,9.9,29.0
2026-09-19,21:37:00,59458,33.7,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999991,dow,43,36.15,35.22,37.08,2,Provisional,-2.45,-6.8
2026-09-19,21:37:00,59772,33.7,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,36.15,35.22,37.08,2,Provisional,-2.45,-6.8
2026-09-19,21:37:00,60338,77.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,73.75,73.62,73.88,2,Provisional,3.25,4.4
2026-09-19,21:37:00,60744,60.7,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,63.15,62.83,63.47,2,Provisional,-2.45,-3.9
2026-09-19,21:37:00,106709,45.9,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,37.85,37.17,38.53,2,Provisional,8.05,21.3
2026-09-19,21:37:00,107158,45.9,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999999,dow,43,37.85,37.17,38.53,2,Provisional,8.05,21.3
2026-09-19,21:37:00,96783,40.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.000000000000001,dow,43,45.9,44.9,46.9,2,Provisional,-5.1,-11.1
2026-09-19,21:37:00,262782,55.4,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,55.1,54.5,55.7,2,Provisional,0.3,0.5
2026-09-19,21:37:00,1695,46.0,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999991,dow,43,36.9,34.15,39.65,2,Provisional,9.1,24.7
2026-09-19,21:37:00,3578,46.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,36.9,34.15,39.65,2,Provisional,9.1,24.7
2026-09-19,21:37:00,106789,22.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,21.55,21.33,21.77,2,Provisional,0.45,2.1
2026-09-19,21:37:00,106792,22.0,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999991,dow,43,21.55,21.33,21.77,2,Provisional,0.45,2.1
2026-09-19,21:37:00,106793,22.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,21.55,21.33,21.77,2,Provisional,0.45,2.1
2026-09-19,21:37:00,107182,22.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,21.55,21.33,21.77,2,Provisional,0.45,2.1
2026-09-19,21:37:00,107183,22.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,21.55,21.33,21.77,2,Provisional,0.45,2.1
2026-09-19,21:37:00,95968,54.2,Y,2026-09-19T21:15:00+08:00,0.0,3,1.000000000000001,dow,43,54.5,54.3,54.7,2,Provisional,-0.3,-0.6
2026-09-19,21:37:00,95971,63.3,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,73.1,72.85,73.35,2,Provisional,-9.8,-13.4
2026-09-19,21:37:00,97124,58.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.000000000000001,dow,43,60.0,59.9,60.1,2,Provisional,-1.2,-2.0
2026-09-19,21:37:00,97125,62.7,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,73.25,72.97,73.53,2,Provisional,-10.55,-14.4
2026-09-19,21:37:00,103655,64.5,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999999,dow,43,65.05,65.03,65.07,2,Provisional,-0.55,-0.8
2026-09-19,21:37:00,3612,48.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,45.2,45.2,45.2,2,Provisional,3.6,8.0
2026-09-19,21:37:00,6194,48.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,47.1,46.8,47.4,2,Provisional,0.9,1.9
2026-09-19,21:37:00,275886,30.8,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999996,dow,43,32.7,32.6,32.8,2,Provisional,-1.9,-5.8
2026-09-19,21:37:00,275887,28.2,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999999,dow,43,30.1,29.65,30.55,2,Provisional,-1.9,-6.3
2026-09-19,21:37:00,60893,32.4,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000004,dow,43,32.45,31.57,33.33,2,Provisional,-0.05,-0.2
2026-09-19,21:37:00,61128,30.8,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999997,dow,43,32.7,32.6,32.8,2,Provisional,-1.9,-5.8
2026-09-19,21:37:00,62883,28.2,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000004,dow,43,30.1,29.65,30.55,2,Provisional,-1.9,-6.3
2026-09-19,21:37:00,104687,17.9,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,18.05,17.18,18.93,2,Provisional,-0.15,-0.8
2026-09-19,21:37:00,104995,17.9,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999998,dow,43,18.05,17.18,18.93,2,Provisional,-0.15,-0.8
2026-09-19,21:37:00,104996,17.9,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999999,dow,43,18.05,17.18,18.93,2,Provisional,-0.15,-0.8
2026-09-19,21:37:00,105437,50,N,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,10.58,10.06,11.09,2,Provisional,,
2026-09-19,21:37:00,112220,42.5,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999989,dow,43,44.5,44.5,44.5,2,Provisional,-2.0,-4.5
2026-09-19,21:37:00,120266,52.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,51.95,51.77,52.12,2,Provisional,0.05,0.1
2026-09-19,21:37:00,120267,57.3,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,60.8,60.35,61.25,2,Provisional,-3.5,-5.8
2026-09-19,21:37:00,126,47.5,Y,2026-09-19T21:15:00+08:00,0.0,3,0.999999999999999,dow,43,44.5,44.45,44.55,2,Provisional,3.0,6.7
2026-09-19,21:37:00,127914,45.9,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,46.95,46.27,47.62,2,Provisional,-1.05,-2.2
2026-09-19,21:37:00,163767,57.1,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,56.95,56.88,57.02,2,Provisional,0.15,0.3
2026-09-19,21:37:00,163777,46.7,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000009,dow,43,45.3,45.2,45.4,2,Provisional,1.4,3.1
2026-09-19,21:37:00,1678,41.4,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,41.4,41.4,41.4,2,Provisional,0.0,0.0
2026-09-19,21:37:00,260332,51.6,Y,2026-09-19T21:15:00+08:00,0.0,3,0.999999999999999,dow,43,52.05,51.92,52.17,2,Provisional,-0.45,-0.9
2026-09-19,21:37:00,2758,54.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,56.15,56.08,56.22,2,Provisional,-1.55,-2.8
2026-09-19,21:37:00,2879,54.6,Y,2026-09-19T21:15:00+08:00,0.0,3,0.999999999999999,dow,43,56.15,56.08,56.22,2,Provisional,-1.55,-2.8
2026-09-19,21:37:00,3527,42.5,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,44.5,44.5,44.5,2,Provisional,-2.0,-4.5
2026-09-19,21:37:00,3535,57.3,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,60.8,60.35,61.25,2,Provisional,-3.5,-5.8
2026-09-19,21:37:00,3557,36.2,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000009,dow,43,36.2,36.2,36.2,2,Provisional,0.0,0.0
2026-09-19,21:37:00,3724,32.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,43.9,43.75,44.05,2,Provisional,-11.3,-25.7
2026-09-19,21:37:00,3836,57.3,Y,2026-09-19T21:15:00+08:00,0.0,3,0.999999999999999,dow,43,60.8,60.35,61.25,2,Provisional,-3.5,-5.8
2026-09-19,21:37:00,3885,47.5,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,44.5,44.45,44.55,2,Provisional,3.0,6.7
2026-09-19,21:37:00,4294,57.3,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,60.8,60.35,61.25,2,Provisional,-3.5,-5.8
2026-09-19,21:37:00,4301,54.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,56.15,56.08,56.22,2,Provisional,-1.55,-2.8
2026-09-19,21:37:00,4348,53.3,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,53.1,52.9,53.3,2,Provisional,0.2,0.4
2026-09-19,21:37:00,4732,57.3,Y,2026-09-19T21:15:00+08:00,0.0,3,0.999999999999999,dow,43,60.8,60.35,61.25,2,Provisional,-3.5,-5.8
2026-09-19,21:37:00,4735,56.3,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,56.3,55.9,56.7,2,Provisional,0.0,0.0
2026-09-19,21:37:00,4739,49.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,50.8,50.65,50.95,2,Provisional,-1.0,-2.0
2026-09-19,21:37:00,4950,54.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,56.15,56.08,56.22,2,Provisional,-1.55,-2.8
2026-09-19,21:37:00,5135,54.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,56.15,56.08,56.22,2,Provisional,-1.55,-2.8
2026-09-19,21:37:00,5242,53.4,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,58.55,58.52,58.58,2,Provisional,-5.15,-8.8
2026-09-19,21:37:00,5243,43.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,45.65,44.52,46.77,2,Provisional,-2.05,-4.5
2026-09-19,21:37:00,5319,54.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,56.15,56.08,56.22,2,Provisional,-1.55,-2.8
2026-09-19,21:37:00,5707,61.4,Y,2026-09-19T21:15:00+08:00,0.0,3,0.999999999999999,dow,43,44.0,41.05,46.95,2,Provisional,17.4,39.5
2026-09-19,21:37:00,64906,52.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,50.95,50.92,50.98,2,Provisional,1.05,2.1
2026-09-19,21:37:00,64918,43.6,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999999,dow,43,45.65,44.52,46.77,2,Provisional,-2.05,-4.5
2026-09-19,21:37:00,64919,53.4,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,58.55,58.52,58.58,2,Provisional,-5.15,-8.8
2026-09-19,21:37:00,64920,46.1,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,49.4,49.35,49.45,2,Provisional,-3.3,-6.7
2026-09-19,21:37:00,64921,32.1,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,57.75,57.42,58.08,2,Provisional,-25.65,-44.4
2026-09-19,21:37:00,64922,53.4,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,58.55,58.52,58.58,2,Provisional,-5.15,-8.8
2026-09-19,21:37:00,835,58.5,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,61.55,61.38,61.73,2,Provisional,-3.05,-5.0
2026-09-19,21:37:00,1048,47.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,48.1,47.8,48.4,2,Provisional,-1.1,-2.3
2026-09-19,21:37:00,1337,40.7,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,54.15,53.93,54.38,2,Provisional,-13.45,-24.8
2026-09-19,21:37:00,1828,60.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,57.1,57.1,57.1,2,Provisional,3.5,6.1
2026-09-19,21:37:00,1875,46.2,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,47.45,47.27,47.62,2,Provisional,-1.25,-2.6
2026-09-19,21:37:00,2161,38.9,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000009,dow,43,42.25,42.02,42.48,2,Provisional,-3.35,-7.9
2026-09-19,21:37:00,2374,54.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,56.15,56.08,56.22,2,Provisional,-1.55,-2.8
2026-09-19,21:37:00,2880,58.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,57.2,57.15,57.25,2,Provisional,1.6,2.8
2026-09-19,21:37:00,3169,21.2,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,22.0,20.45,23.55,2,Provisional,-0.8,-3.6
2026-09-19,21:37:00,3487,36.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,38.7,38.4,39.0,2,Provisional,-1.9,-4.9
2026-09-19,21:37:00,3540,60.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,57.65,57.52,57.77,2,Provisional,2.95,5.1
2026-09-19,21:37:00,3889,39.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,43.5,43.4,43.6,2,Provisional,-3.9,-9.0
2026-09-19,21:37:00,3904,24.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,26.0,25.45,26.55,2,Provisional,-1.2,-4.6
2026-09-19,21:37:00,4060,60.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,57.65,57.52,57.77,2,Provisional,2.95,5.1
2026-09-19,21:37:00,451,37.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.000000000000001,dow,43,44.2,43.8,44.6,2,Provisional,-7.2,-16.3
2026-09-19,21:37:00,5009,51.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,53.0,53.0,53.0,2,Provisional,-2.0,-3.8
2026-09-19,21:37:00,5010,60.6,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999999,dow,43,57.65,57.52,57.77,2,Provisional,2.95,5.1
2026-09-19,21:37:00,5245,60.6,Y,2026-09-19T21:15:00+08:00,0.0,3,0.999999999999999,dow,43,57.65,57.52,57.77,2,Provisional,2.95,5.1
2026-09-19,21:37:00,5297,51.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,53.0,53.0,53.0,2,Provisional,-2.0,-3.8
2026-09-19,21:37:00,263001,61.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,78.6,78.35,78.85,2,Provisional,-16.8,-21.4
2026-09-19,21:37:00,263002,68.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,75.9,75.75,76.05,2,Provisional,-7.1,-9.4
2026-09-19,21:37:00,263003,76.8,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999999,dow,43,74.05,72.28,75.82,2,Provisional,2.75,3.7
2026-09-19,21:37:00,263005,76.3,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,69.9,67.9,71.9,2,Provisional,6.4,9.2
2026-09-19,21:37:00,263006,83.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0000000000000009,dow,43,78.6,78.0,79.2,2,Provisional,5.0,6.4
2026-09-19,21:37:00,263007,55.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,57.05,56.38,57.73,2,Provisional,-1.25,-2.2
2026-09-19,21:37:00,263008,79.5,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,75.65,75.12,76.17,2,Provisional,3.85,5.1
2026-09-19,21:37:00,263009,75.3,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,76.5,76.45,76.55,2,Provisional,-1.2,-1.6
2026-09-19,21:37:00,263010,73.1,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,78.45,77.77,79.12,2,Provisional,-5.35,-6.8
2026-09-19,21:37:00,263012,72.3,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,70.85,70.67,71.03,2,Provisional,1.45,2.0
2026-09-19,21:37:00,263019,69.7,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,75.75,75.42,76.08,2,Provisional,-6.05,-8.0
2026-09-19,21:37:00,263020,79.5,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999991,dow,43,75.0,74.4,75.6,2,Provisional,4.5,6.0
2026-09-19,21:37:00,263021,78.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.000000000000001,dow,43,72.35,70.42,74.28,2,Provisional,6.45,8.9
2026-09-19,21:37:00,263022,71.9,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,70.4,70.25,70.55,2,Provisional,1.5,2.1
2026-09-19,21:37:00,263023,77.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,71.65,70.67,72.62,2,Provisional,6.15,8.6
2026-09-19,21:37:00,263024,69.5,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,68.85,68.67,69.03,2,Provisional,0.65,0.9
2026-09-19,21:37:00,263025,78.8,Y,2026-09-19T21:15:00+08:00,0.0,3,0.999999999999999,dow,43,72.45,71.77,73.12,2,Provisional,6.35,8.8
2026-09-19,21:37:00,263026,65.2,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,65.85,65.58,66.12,2,Provisional,-0.65,-1.0
2026-09-19,21:37:00,263029,77.7,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,70.75,69.33,72.17,2,Provisional,6.95,9.8
2026-09-19,21:37:00,263030,71.6,Y,2026-09-19T21:15:00+08:00,0.0,3,0.999999999999999,dow,43,70.2,70.05,70.35,2,Provisional,1.4,2.0
2026-09-19,21:37:00,263158,77.5,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,77.75,77.38,78.12,2,Provisional,-0.25,-0.3
2026-09-19,21:37:00,263159,76.1,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999999,dow,43,69.85,67.78,71.92,2,Provisional,6.25,8.9
2026-09-19,21:37:00,263160,66.8,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,67.3,67.05,67.55,2,Provisional,-0.5,-0.7
2026-09-19,21:37:00,263161,86.6,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,72.8,71.75,73.85,2,Provisional,13.8,19.0
2026-09-19,21:37:00,263170,61.4,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999999,dow,43,62.3,61.85,62.75,2,Provisional,-0.9,-1.4
2026-09-19,21:37:00,263179,76.0,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,54.25,53.88,54.62,2,Provisional,21.75,40.1
2026-09-19,21:37:00,263180,79.1,Y,2026-09-19T21:15:00+08:00,0.0,3,0.9999999999999999,dow,43,72.8,70.8,74.8,2,Provisional,6.3,8.7
2026-09-19,21:37:00,263181,72.3,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,70.65,70.53,70.78,2,Provisional,1.65,2.3
2026-09-19,21:37:00,263182,63.2,Y,2026-09-19T21:15:00+08:00,0.0,3,1.0,dow,43,66.2,66.0,66.4,2,Provisional,-3.0,-4.5
